group,feature,boundary,auc,sep,worst_fam_sep
PHYS,centroid_foot_band,vehicle_vs_nothing,0.2981745230299132,0.7018254769700868,0.5464483721064829
CEP,mfcc_6,vehicle_vs_nothing,0.299918304038339,0.7000816959616609,0.54365609433571
ENG,beat_depth,vehicle_vs_nothing,0.6995195529762948,0.6995195529762948,0.6395926645746064
ENG,n_lines,vehicle_vs_nothing,0.6992671476213258,0.6992671476213258,0.5019786080916767
CAD,gust_mod,vehicle_vs_nothing,0.6981547140323175,0.6981547140323175,0.6459344954305649
PHYS,frac_foot_20_90,vehicle_vs_nothing,0.6858001248288748,0.6858001248288748,0.5138985580108558
AR,ar_2,vehicle_vs_nothing,0.6843622523748399,0.6843622523748399,0.5002297548033783
ENG,line_stability,vehicle_vs_nothing,0.6831970340621026,0.6831970340621026,0.6019846677746359
PHYS,frac_veh_5_25,vehicle_vs_nothing,0.6814823002223866,0.6814823002223866,0.5008420576441954
CEP,mfcc_7,vehicle_vs_nothing,0.3213373009129877,0.6786626990870124,0.554322148604578
CEP,lfcc_3,vehicle_vs_nothing,0.6734855334381653,0.6734855334381653,0.5226173314063964
ENG,hop_band_frac,vehicle_vs_nothing,0.6683249146181738,0.6683249146181738,0.5270614010294252
CEP,mfcc_3,vehicle_vs_nothing,0.3422876336650833,0.6577123663349167,0.5000986758930408
CAD,cad_salience,vehicle_vs_nothing,0.6575858768041681,0.6575858768041681,0.6230148455822689
LEGACY,ratio_car_human,vehicle_vs_nothing,0.6525908301918607,0.6525908301918607,0.5367702763672233
LEGACY,ratio_human_car,vehicle_vs_nothing,0.3474091698473532,0.6525908301526469,0.5367702789163185
AR,ar_3,vehicle_vs_nothing,0.6524541002883532,0.6524541002883532,0.5201310196511086
CAD,footfall_rate,vehicle_vs_nothing,0.3491537427290813,0.6508462572709187,0.5936848148398142
WX,rain_impulse_rate,vehicle_vs_nothing,0.6328713516545235,0.6328713516545235,0.521806256801405
CAD,cad_harm4,vehicle_vs_nothing,0.3795002636549486,0.6204997363450514,0.5927261916663777
LEGACY,autocorr_250,vehicle_vs_nothing,0.6174717005148355,0.6174717005148355,0.5757165500954429
PHYS,ratio_veh_foot,vehicle_vs_nothing,0.6164286933391195,0.6164286933391195,0.5317649325517995
CAD,mod_peak_count,vehicle_vs_nothing,0.6150153887234642,0.6150153887234642,0.5663638876639319
WPE,wpe_1,vehicle_vs_nothing,0.6022879648791208,0.6022879648791208,0.5360266327261388
CEP,lfcc_7,vehicle_vs_nothing,0.3988176604089927,0.6011823395910073,0.5013722759905384
LEGACY,temporal_entropy,vehicle_vs_nothing,0.596293427634153,0.596293427634153,0.5450238613229207
CEP,lfcc_8,vehicle_vs_nothing,0.4084850443117561,0.591514955688244,0.5126612948747397
LEGACY,dominant_freq,vehicle_vs_nothing,0.4114927101976295,0.5885072898023704,0.5350251965042547
AR,ar_7,vehicle_vs_nothing,0.4241715366332302,0.5758284633667698,0.513976885053654
ENG,comb_f0,vehicle_vs_nothing,0.5740754894466564,0.5740754894466564,0.5001721916094388
CEP,mfcc_2,vehicle_vs_nothing,0.5720848290206709,0.5720848290206709,0.5044618307503081
CAD,env_entropy,vehicle_vs_nothing,0.4300683844792083,0.5699316155207916,0.5396239745456843
CEP,mfcc_4,vehicle_vs_nothing,0.433186113469031,0.566813886530969,0.5011749464787646
CAD,cad_harm2,vehicle_vs_nothing,0.4346050698334976,0.5653949301665024,0.5380809529565029
CEP,lfcc_1,vehicle_vs_nothing,0.4355511227888782,0.5644488772111218,0.5100739416251614
AR,ar_8,vehicle_vs_nothing,0.438707273095052,0.561292726904948,0.5045275374643243
AR,ar_6,vehicle_vs_nothing,0.4456373160844267,0.5543626839155733,0.5312611831124624
AR,ar_5,vehicle_vs_nothing,0.4513495652437234,0.5486504347562766,0.5140057471333077
CAD,iii_cv,vehicle_vs_nothing,0.5475900667007392,0.5475900667007392,0.5066211912847358
CEP,lfcc_4,vehicle_vs_nothing,0.5425171481485355,0.5425171481485355,0.5102611500436943
LEGACY,autocorr_500,vehicle_vs_nothing,0.4631387863437006,0.5368612136562994,0.5148146764108377
CAD,cad_freq,vehicle_vs_nothing,0.4647368052204216,0.5352631947795784,0.5288117805004832
AR,ar_4,vehicle_vs_nothing,0.4677076566292042,0.5322923433707958,0.5033366777621721
CEP,lfcc_6,vehicle_vs_nothing,0.47077103044222,0.52922896955778,0.5068701041039984
CAD,iii_mean,vehicle_vs_nothing,0.5270002954923136,0.5270002954923136,0.5020683105006987
LEGACY,burst_efficiency,vehicle_vs_nothing,0.4734006295755047,0.5265993704244953,0.5032790840932897
WX,highband_kurtosis,vehicle_vs_nothing,0.5194978746609084,0.5194978746609084,0.5043866112017393
LEGACY,skewness,vehicle_vs_nothing,0.4834118223307722,0.5165881776692278,0.502836801157007
LEGACY,kurtosis,vehicle_vs_nothing,0.4883723191017218,0.5116276808982783,0.5000717422996256
WPE,wpe_3,vehicle_vs_nothing,0.5086689578153825,0.5086689578153825,0.508549806659368
ENG,tonality_max,vehicle_vs_nothing,0.5057346658122384,0.5057346658122384,0.5038776338964157
LEGACY,activity_concentration,vehicle_vs_nothing,0.4953826235609572,0.5046173764390428,0.501533278730061
CEP,mfcc_5,vehicle_vs_nothing,0.4982806556505985,0.5017193443494015,0.5179220179627283
CAD,env_ac_strength,vehicle_vs_nothing,0.5012113937550488,0.5012113937550488,0.5037370057726133
